file_name,transcription
717-1.mp3,"  H e l l o   s i r ,   I   a m   s p e a k i n g   f r o m   t h e   P r a d h a n   M a n t r i   p o r t a l .   D i d   y o u   f i l e   a   c o m p l a i n t   a g a i n s t   2 7   A u g u s t   2 0 1 3 ?   Y e s   s i r .   I   h a v e   a n o t h e r   c o m p l a i n t ,   r e g a r d i n g   0 1 7 0 6 1 4 ,   y o u r   s a t i s f a c t i o n   l e v e l   i s   n o t   g o o d .   g a t h e r e d   h e r e   t h e   i s   a   c a l l   f o r   a   p a r t i c u l a r   n u m b e r   s o   0   1   7   0   6   1   4   k   s o m e   m o n e y   u p   a   s i m p l i s t i c   a n d"
717-2.mp3,"  S i r ,   w e   h a v e   t o   g o   t o   t h e   d o c t o r ' s   o f f i c e   i n   t w o   h o u r s .   Y o u   w i l l   b e   s e n t   a   r e p l y   f r o m   t h e   c o n c e r n   d e p a r t m e n t .   D i d   y o u   c h e c k   i t ?   W h e n   d i d   y o u   s e n d   t h e   r e p l y ?   S i r ,   y o u   w e r e   s e n t   a   r e p l y   o n   1 s t   S e p t e m b e r .   D i d   y o u   c h e c k   i t ?   N o ,   m y   P F   c l a i m   h a s n ' t   c o m e   y e t .   T h e   p r o c e s s   i s   s t i l l   c o m i n g .   O k a y ,   s o   y o u   c h e c k e d   i t .   H e   h a s n ' t   c h e c k e d   g o t   i t   y e t .   T h e   p r o c e s s   i s   s t i l l   c o m i n g .   O k a y ,   o k a y .   S o ,   s i r ,   y o u   c h e c k e d   i t .   H e   h a s n ' t   c h e c k e d   t h e   r e p l y   y e t ."
717-3.mp3,"  T h e   r e p l y   w a s   s e n t   i n   M a y ,   t h e   m e s s a g e   w a s   s e n t   i n   M a y .   W h e r e   w a s   i t   s e n t ?   I t   w a s   s e n t   t o   y o u   b y   t h e   G u r u j i .   W h e n   y o u   c h e c k ,   y o u   s h o u l d   k n o w   w h a t   w i l l   b e   g i v e n   i n   t h e   r e p l y .   I   w i l l   c h e c k   y o u .   Y e s .   Y e s .   I n   y o u r   G u r u j i ,   y o u   a r e   g i v e n   a   c l o s e - u p   i m a g e .   T h e   q u e s t i o n   i s ,   w h a t   i s   t h e   r e l a t i o n s h i p   b e t w e e n   t h e   b a s i c   d e s c r i p t i o n   a n d   t h e   a d d i t i o n ?"
717-4.mp3,"  I t   i s   s a i d   t h a t   t h e   v a l u e   o f   t h e   m e m b e r   h a s   b e e n   m o d i f i e d   a n d   t h e   m e m b e r   i s   a d v i s e d   t o   b e   r e - a p p l i e d   i n   t h e   m e m b e r   p o r t a l .   W i l l   t h e   m i n i s t e r   a n s w e r   t h i s   q u e s t i o n ?   Y e s ,   b u t   I   s a w   t h i s .   S o   w h a t   w i l l   h a p p e n ?   M y   p r o f i t ,   m y   c l a i m   p r o f i t ,   i f   I   g e t   t h a t   m e a n ,   I   j u s t   w a n t   t o   s a y ,   y e a h ,   y o u   k n o w ,   I   c a n ' t   e v e n   p r o c e s s   i t .   I   w a n t   t o   p r o c e s s   i t   a n d   m a k e   i t   i n   A m e r i c a .   I   j u s t   w a n t   t o   s a y ,   t h a t ' s   i t ,   I   d o n ' t   k n o w ,   m a n ."
717-5.mp3,"  Y e s ,   I   a m   n o t   s a t i s f i e d   w i t h   t h i s .   Y e s ,   I   a m   n o t   s a t i s f i e d   w i t h   t h i s .   Y e s ,   y e s .   S o ,   y o u   a r e   n o t   s a t i s f i e d   y e t .   N o ,   s i r .   Y o u   a r e   n o t   s a t i s f i e d   w i t h   t h i s .   S o ,   y o u   a r e   n o t   s a t i s f i e d .   S h o u l d   I   a p p e a l   y o u r   c o m p l a i n t   a g a i n ?   Y e s ,   y o u   s h o u l d .   Y e s ,   c a n   I   a p p e a l   y o u r   c o m p l a i n t   a g a i n ?   Y e s ,   p l e a s e   a p p e a l .   A n d   t e l l   t h e m   t h a t   t h e r e   i s   s t i l l   a   p r o c e s s .   Y e s ,   s i r .   a g a i n"
717-6.mp3,"  D o   y o u   w a n t   t o   g i v e   a n y   o t h e r   f e e d b a c k   o r   s u g g e s t i o n s   o n   t h i s ?   T h e   f e e d b a c k   a n d   s u g g e s t i o n   i s   t h a t   t h e   p o r t a l   o f   A P F O ,   a l l   t h e   m a i l   I D s   o f   t h e   c o m m i s s i o n e r s ,   a l l   t h e   m o b i l e   n u m b e r s   o f   t h e   c o m m i s s i o n e r s   a r e   n o t   w o r k i n g .   T h e y   a r e   n o t   p i c k i n g   u p   e v e n   o n e   n u m b e r   a n d   i f   t h e y   a r e   p i c k i n g   i t   u p ,   n u m b e r   a n d   d i s c o n n e c t i n g   i t ,   t h e n   w h a t   i s   t h e   u s e   o f   t a k i n g   t h a t   n u m b e r ?   S o l v e   i t   1 0   t i m e s ."
717-7.mp3,"  a n d   t h e   n u m b e r   o f   t h e   a s s i s t a n t   c o m m i s s i o n e r   i s   d i a l e d   b u t   n o   o n e   f i x e s   i t .   Y o u   j u s t   c a l l   a n d   y o u   w i l l   k n o w   e v e r y t h i n g .   O k ,   o k .   S i r ,   I   h a v e   a l r e a d y   r e a d   y o u r   r e q u e s t .   O k ,   r i g h t ?   Y e s .   D o   y o u   w a n t   t o   g i v e   a n y   o t h e r   s u g g e s t i o n s   i n   t h e   d e p a r t m e n t ?   M y   s u g g e s t i o n   i s   t h a t   t h e   c o n t a c t   n u m b e r   o r   t h e   c o n t a c t   e m a i l   i d   i s   i n v a l i d ."
717-8.mp3,"  I f   y o u   h a v e   a   f e m a l e   g o i n g   t o   y o u ,   t h e n   r e s p o n d   t o   h e r .   A s k   h e r   t o   d o   s o m e t h i n g .   I   h a v e   g o n e   f o u r   o r   f i v e   t i m e s .   I f   y o u   h a v e   a n   o f f i c e ,   d o   a   s m a l l   j o b .   T h a n k   y o u   v e r y   m u c h   f o r   y o u r   s u p p o r t   f r o m   t h e   d e p a r t m e n t .   I   h a v e   n o t e d   d o w n   t h e   f e e d b a c k   y o u   h a v e   g i v e n .   T h a n k   y o u   f o r   g i v i n g   y o u r   v a l u a b l e   t i m e .   M a y   y o u   h a v e   a   g o o d   d a y .   T h a n k   y o u ."
718-3.mp3,"  Y e s   s i r ,   I   a m   l i s t e n i n g .   Y e s   s i r ,   I   a m   l i s t e n i n g .   S i r ,   t h e   d e p a r t m e n t   h a s   m a d e   a   d e c i s i o n .   A r e   y o u   s a t i s f i e d ?   W h a t   d e c i s i o n ?   I   d o n ' t   k n o w   a n y t h i n g .   S i r ,   w o u l d   y o u   l i k e   t o   k n o w   w h a t   d e c i s i o n   y o u   h a v e   m a d e ?   Y e s   s i r .   Y e s   S i r ,   w o u l d   y o u   l i k e   t o   k n o w   w h a t   s o l u t i o n   y o u   h a v e   b e e n   g i v e n ?   Y e s   Y e s   S i r ,   p l e a s e   w a i t   f o r   a   m i n u t e ,   I   w i l l   t e l l   y o u ."
718-4.mp3,"  S i r ,   y o u   h a v e   b e e n   t o l d   t h a t   t h e   a n s w e r   i s   g i v e n   f r o m   t h e   d e p a r t m e n t   t h a t   t h e   r e q u e s t   s h o u l d   b e   m a d e   t o   t h e   I G R S M   S i k a r   S a n k h y a   6 0 0 0 2 3 0 1 4 3 2 6 6   f o r   t h e   c o n s t r u c t i o n   o f   t h e   T h a n k   y o u ."
718-5.mp3,"  T h e   a n d   h i s   o t h e r   b r o t h e r s   l i v e   i n   t h e i r   o w n   h o u s e s .   I n   t h i s   s i t u a t i o n ,   t h e   f i r s t   q u e s t i o n   w a s ,"
718-6.mp3,"  S i r ,   t h i s   i s   a l l   w r o n g .   W e   h a v e   n o   p l a c e   t o   s t a y   a n d   e v e r y o n e   i s   a p p l y i n g   i t .   T h e   w o m e n   a n d   t h e   m e n   a r e   a p p l y i n g   i t .   Y o u   c a n   c o m e   a n d   d o   i t   a c c o r d i n g   t o   o u r   t r a d i t i o n ."
718-7.mp3,"  W h a t   p o s i t i o n   a r e   y o u   i n ?   W e   h a v e   n o   p l a c e   t o   s h o w   o u r   h e a d .   W e   w e r e   a s k i n g   f o r   a   r e p o r t .   W e   h a d   a l r e a d y   g i v e n   t h e m   i n f o r m a t i o n .   T h e y   h a v e   r e m o v e d   o u r   h e a d .   Y e s .   T h e   w a y   y o u   a r e   l o o k i n g   a t   i t ,   i t   s e e m s   w r o n g .   Y e s .   Y e s .   Y e s .   Y e s ."
718-8.mp3,"  S i r ,   y o u   a r e   n o t   s a t i s f i e d   w i t h   t h e   s o l u t i o n   t h a t   y o u   h a v e   b e e n   g i v e n .   N o ,   n o ,   t h e r e   i s   n o   s a t i s f a c t i o n   i n   t h i s .   T h i s   i s   n o t   r i g h t .   T h i s   i s   a l l   w r o n g .   Y e s ,   s i r ,   y o u   a r e   r i g h t   a n d   w e   w i l l   b e   s o r r y   f o r   t h e   m i s t a k e .   S i r ,   i f   y o u   a r e   n o t   s a t i s f i e d   w i t h   t h i s   a n s w e r ,   t h e n   y o u   w i l l   h a v e   t o   f i l e   a   n e w   c o m p l a i n t .   B e c a u s e   i t   h a s   b e e n   c l o s e d   b y   g i v i n g   i t s   a n s w e r .   W e   w i l l   c o n t i n u e   t o   s h a r e   y o u r   f e e d b a c k   w i t h   t h e   c o n c e r n   p a r t y   t h a t   w e   w i l l   t r y   o u r   b e s t .   Y o u   w i l l   b e   g i v e n   t h e   q u e s t i o n s   a s   s o o n   a s   p o s s i b l e ."
718-9.mp3,"  S i r ,   w e   s h o u l d   s e e   h o w   w e   a r e   l i v i n g   a n d   t h e n   d o   s o m e t h i n g .   T h e   p e o p l e   w h o   a r e   b u i l d i n g   t h e   b l o c k   a r e   d o i n g   a b s o l u t e l y   w r o n g .   T h e r e   i s   n o t h i n g   r i g h t .   Y e s   s i r ,   y o u   a r e   a b s o l u t e l y   r i g h t .   S i r ,   p l e a s e   s h a r e   y o u r   f e e d b a c k   w i t h   t h e   c o m p a n y   a n d   d e p a r t m e n t .   W e   w i l l   t r y   o u r   b e s t   t o   g e t   y o u r   s o l u t i o n   d o n e   a s   s o o n   a s   p o s s i b l e ."
718-10.mp3,  T h a n k   y o u   f o r   y o u r   t i m e   s i r .   Y o u r   d a y   s t a r t s   n o w .   .
719-1.mp3,"  H e l l o ,   I   a m   s p e a k i n g   f r o m   D e p a r t m e n t   o f   A d m i n i s t r a t i v e   R e f o r m s   a n d   P u b l i c   R e l a t i o n s ,   M a h a m u d i n .   D o   y o u   h a v e   a n y   i n f o r m a t i o n   a b o u t   m e ?   Y e s ,   m a ' a m .   S i r ,   y o u   f i l e d   a   c o m p l a i n t   o n   1 3   O c t o b e r   2 0 1 3   i n   t h e   D e p a r t m e n t   o f   P o s t .   Y e s .   Y o u r   r e g i s t e r e d   c o m p l a i n t   n u m b e r   i s   0 0 3 0 1 0 8 .   Y o u r   s a t i s f a c t i o n   l e v e l   h a s   b e e n   s u r v e y e d   t o   k n o w ."
719-2.mp3,"  Y e s   m a ' a m .   S i r ,   y o u   h a v e   b e e n   g i v e n   a   r e p l y   f r o m   t h e   d e p a r t m e n t .   H a v e   y o u   c h e c k e d   t h a t   h a v e   y o u   b e e n   g i v e n   a   s o l u t i o n ?   Y e s   m a ' a m .   S i r ,   y o u   h a v e   b e e n   g i v e n   a   s o l u t i o n   f r o m   t h e   d e p a r t m e n t .   A r e   y o u   s a t i s f i e d   w i t h   t h i s ?   A r e   y o u   n o t   s a t i s f i e d ?   A r e   y o u   s a t i s f i e d   w i t h   t h e   p a s t ?   I   a m   s a t i s f i e d   m a ' a m .   I   a m   s a t i s f i e d .   S i r ,   w h a t   r a t i n g   w o u l d   y o u   l i k e   t o   g i v e   t o   t h e   d e p a r t m e n t   a s   s a t i s f i e d ?   G o o d ,   v e r y   g o o d   a c t u a l l y .   G o o d .   T h a n k   y o u   s o   m u c h .   T o   g i v e   a   g o o d   r a t i n g ,   y o u   h a v e   t o   g i v e   f e e d b a c k   o r   a n s w e r   t o   t h e   o t h e r ."
719-3.mp3,"  T h a n k   y o u   s o   m u c h   s i r   f o r   g i v i n g   a   g o o d   r a t i n g .   I   w i l l   f o r w a r d   t h i s   i n   y o u r   r e m a r k .   S o   t h a t   y o u   w i l l   g e t   a   s o l u t i o n   f o r   t h e   p r o b l e m   i n   t h e   f u t u r e .   P l e a s e   a p p l y   f o r   S a n t o s h .   Y e s   s i r ,   I   h a v e   a p p l i e d   f o r   S a n t o s h   a n d   y o u   g a v e   a   g o o d   r a t i n g .   I   w i l l   f o r w a r d   t h i s   i n   t h e   f u t u r e   s o   t h a t   h a v e   i n   f u t u r e ,   y o u   c a n   s o l v e   i t   i n   t h i s   w a y ."
720-2.mp3,"  S i r ,   w e   h a v e   r e c e i v e d   y o u r   c o m p l a i n t   n u m b e r   0 0 0 2 5 8 8 .   S i r ,   t h e   c o m p l a i n t   y o u   s e n t   w a s   r e g a r d i n g   R a j y a   S u d r a s h t r a   C h a h a r .   Y o u   h a d   s e n t   a   c o m p l a i n t   r e g a r d i n g   t h e   m a g i s t r a t e .   T h a n k   y o u ."
720-3.mp3,"  Y e s ,   I   h a v e   s e n t   i t .   W e   h a v e   e v e r y t h i n g   r e a d y   o n   t h e   r o a d s i d e .   W e   h a v e   a l s o   p u t   a   r e m i n d e r   t o   t h e   m u n i c i p a l   t w o   o r   t h r e e   t i m e s .   T h a t   i t   s h o u l d   b e   r e m o v e d .   B e c a u s e   o f   w h i c h   e v e r y o n e   i s   i n   t r o u b l e .   T h e   f i s h   m a r k e t   h a s   b e e n   i n s t a l l e d   u n d e r   t h e   s c h o o l .   T h e   f i s h   i s   b e i n g   s o l d   o n   t h e   r o a d s i d e .   T h e r e   i s   a   b i g   f i s h   m a r k e t   i n   B h a t a v a s i .   m a r k e t"
720-4.mp3,"  S o ,   t h e   c o m p l a i n t   y o u   m a d e   w a s   n o t   a b o u t   y o u r   s a t i s f a c t i o n   l e v e l   i n   t h e   s u r v e y   c a l l .   A c t u a l l y ,   I   w a n t e d   t o   k n o w   t h a t   t h e   c o m p l a i n t   w a s   a n s w e r e d   b y   t h e   r e p l y   g i v e n   b y   t h e   c o n c e r n   d e p a r t m e n t .   D i d   y o u   c h e c k   i t   o r   n o t ?   S i r ,   t h e r e   w a s   n o   r e s p o n s e .   W e   j u s t   r e c e i v e d   a   c a l l   s a y i n g   t h a t   w e   w i l l   t a k e   a c t i o n .   A f t e r   t h a t ,   n o t h i n g   h a p p e n e d .   W e   d i d   n o t   t a k e   a n y   a c t i o n .   W e   h a v e   p u t   a   r e m i n d e r   o n   i t   t w i c e .   B u t   I   d i d n ' t   t a k e   a n y   a c t i o n ."
720-5.mp3,"  T h e   a c t i o n   h a s   n o t   b e e n   t a k e n   b y   t h e   m u n i c i p a l   y e t ,   b y   t h e   a d m i n i s t r a t i o n .   I   a m   t e l l i n g   y o u   d i r e c t l y ,   w h a t e v e r   w a s   a l r e a d y   b e i n g   d o n e   i s   s t i l l   g o i n g   o n .   T h e   t r a f f i c   j a m   i s   h a p p e n i n g   f r o m   b o t h   s i d e s ,   n o   o n e   c a r e s .   I   a m   s o r r y   t o   s a y   t h a t   I   h a v e   m e n t i o n e d   t h e   r e a s o n   y o u   m e n t i o n e d ,   t h e r e   i s   n o   a c t i o n   t a k e n   o n   i t .   A n d   h e   s a i d   t h a t   a c t i o n   w i l l   b e   t a k e n   b u t   t h e r e   i s   n o   s o l u t i o n   y e t ."
720-6.mp3,"  S i r ,   i t ' s   b e e n   2 - 3   m o n t h s   a n d   t h e r e   i s   n o   a c t i o n   t a k e n   y e t .   T h e r e   i s   n o   s t o n e   f o u n d   t h e r e .   Y o u   h a v e   m e n t i o n e d   i t   i n   t h e   N S M .   O k a y ,   s i r .   Y e s .   Y o u   h a v e   n o t   a g r e e d   w i t h   t h e   a g r e e m e n t   o r   y o u   d o n ' t   w a n t   t o   s a y   a n y t h i n g ?   Y e s ,   y e s .   A b s o l u t e l y   n o t .   Y o u   h a v e   n o t   a g r e e d   w i t h   t h e   a g r e e m e n t .   A b s o l u t e l y   n o t .   Y o u   h a v e   n o t   a g r e e d   w i t h   t h e   a g r e e m e n t .   S i r ,   y o u   a r e   t h e   o n e   w h o   i s   d e p a r t i n g .   Y o u   s h o u l d   h a v e   g i v e n   a n y   s u g g e s t i o n .   I   s h o u l d   h a v e   g i v e n   a n y   s u g g e s t i o n   t h a t   p r o p e r   a c t i o n   w i l l   b e   t a k e n   b e c a u s e   i t   i s   l e g a l .   I   a m   n o t   s a y i n g   a n y t h i n g   i l l e g a l .   Y e s ,   y e s .   T h e   c h i l d r e n   a r e   i n   g o o d   h e a l t h .   T h e i r   t r a f f i c   i s   g o o d .   W h e r e v e r   t h e y   g o ,   i s   a t   s t a k e .   T h e i r   t r a f f i c   i s   j a m m e d .   T h e r e   c o u l d   b e   a n   a c c i d e n t .   A n y t h i n g   c o u l d   h a p p e n .   W h o e v e r   w a n t s   t o   c o v e r   t h e   r o a d s i d e . . ."
721-1.mp3,"  H e l l o ,   N a m a s k a r   S i r ,   I   a m   P r a t h a s a m y   S u d h a   a n d   I   a m   t a l k i n g   t o   t h e   L o g s t a c k   D e p a r t m e n t .   S i r ,   h a v e   y o u   s e e n   a n y   c o m p l a i n t   o n   t h e   J c g r a m   p o r t a l   r e g a r d i n g   t a x ?   Y e s ,   i t   i s   n o t   a b o u t   t a x .   I t   i s   a b o u t   c u s t o m s .   D u e   t o   t h e   l a c k   o f   R T I   i n   t h e   b i l l   o f i t t a n c e ,   f o r e i g n   r e m i t t a n c e   i s   n o t   h a p p e n i n g .   S i r ,   y o u r   s i t e   i s   i n   t h e   s t a t e ."
721-2.mp3,  T h e   T h e   d e p a r t m e n t   h a s   c a l l e d   t o   k n o w   y o u r   s a t i s f a c t i o n .   T h e   d e p a r t m e n t   h a s   c a l l e d   t o   k n o w   y o u r   s a t i s f a c t i o n .   T h e   d e p a r t m e n t   h a s   c a l l e d   t o   k n o w   y o u r   s a t i s f a c t i o n .   T h e   d e p a r t m e n t   h a s   c a l l e d   t o   k n o w   y o u r   s a t i s f a c t i o n .
721-3.mp3,"  I t   i s   w r i t t e n   h e r e   t h a t   o u r   b u s i n e s s   h a s   b e e n   d i s p o s e d   o f ,   t h a t   i s   w h y   w e   a r e   n o t   p i c k i n g .   W h a t   i s   y o u r   s o l u t i o n ?   T h e   c o u r i e r   b i l l   o f   e n t r y   o n   o u r   R B I   s i d e   i s   n o t   s h o w i n g ,   w i l l   i t   s h o w ?   I s   i t   h a p p e n i n g ?   T h e   d e p a r t m e n t   h a s   s e n t   y o u   a   m e s s a g e   t h a t   i t   i s   n o t   m e s s a g e   t h a t   D G R M   i s   n o t   s a f e .   D e p a r t m e n t   w i l l   s e n d   y o u   a   m e s s a g e .   O k a y .   Y e s .   S o ,   t h i s   i s   n o t   p e r f e c t ."
721-4.mp3,  M y   s a t i s f a c t i o n   w i l l   b e   w h e n   t h e   e l e c t r o n i c   c o u r i e r   b i l l   c o p y   w i l l   n o t   f l o w   o n   t h e   R B I   s i d e .   T h e r e   i s   a   p r o b l e m   t h a t   i s   n o t   b e i n g   s o l v e d .   .
721-5.mp3,"  S i r ,   y o u   a r e   n o t   s a t i s f i e d   w i t h   t h e   r a t i n g   o f   t h e   d e p a r t m e n t ,   t h e   a v e r a g e   i s   f u l l .   S i r ,   w i l l   y o u   g o   t o   a p p e a l   t o   t h e   c o m p l a i n t ?   Y e s ,   a b s o l u t e l y .   S i r ,   y o u   r e s t   a s s u r e d .   I   w o u l d   l i k e   t o   a p o l o g i z e   f o r   t h e   i n c o n v e n i e n c e .   I   w i l l   d i s t u r b   y o u r   a p p e a l   a n d   f o r w a r d   t h e   c o n c e r n   t o   t h e   a u t h o r i t y .   W e   w i l l   t r y   o u r   b e s t   t o   g e t   y o u   a   r e s o l u t i o n .   O k a y ,   t h a n k   y o u .   T h a n k   y o u   f o r   y o u r   t i m e ."
722-1.mp3,"  H e l l o   H e l l o   S i r ,   I   a m   s p e a k i n g   f r o m   t h e   D e p a r t m e n t   o f   A d m i n i s t r a t i v e   R e f o r m s   a n d   P u b l i c   G r i e v a n c e s .   A m   I   s p e a k i n g   f r o m   M a n g a l   K u m a r ?   Y e s ,   p l e a s e   s p e a k .   Y o u   h a d   f i l e d   a   c a s e   a g a i n s t   B a n k i n g ' s   C P   G r a m   P o r t a l   o n   9   O c t o b e r .   A b o u t   w h a t ?   I   w i l l   r e a d   i t   t o   y o u .   P l e a s e   s t a y   o n   t h e   l i n e .   H o w   d i d   y o u   d o   y o u r   G i r i w a n s ?"
722-2.mp3,"  I   a m   w r i t i n g   t o   y o u   w i t h   g r e a t   c o n c e r n   a b o u t   m y   c u r r e n t   s i t u a t i o n   r e g a r d i n g   m y   l i f e .   U n f o r t u n a t e l y ,   I   h a v e   r e c e n t l y   e x p e r i e n c e d   a   l a c k   o f   w o r k   d u e   t o   l a c k   o f   e x p e r i e n c e   a n d   a   l a c k   o f   l u c k .   T h i s   h a s   g r e a t l y   a f f e c t e d   m y   a b i l i t y   t o   f u l f i l l   m y   r e s p o n s i b i l i t i e s   a s   a   r e s i d e n t   a t   t h e   t i m e   o f   E M I .   P M I   k e   s a m a y   p a r   b h u t a n   k a h i t   m e r e   v r i t t i y a   d a a y a t o   k o   p u r a   k a r n e   k e   l i y e   m e r i   s a m t a   p a r   k a a s i   p r a b h a a v   d a a l a   h a i .   K i s h i   a a p k i   p r o b l e m ?   R i g h t ?"
722-3.mp3,"  Y e s ,   c o r r e c t .   S o   y o u   h a v e   b e e n   g i v e n   a n   r e s e r v a t i o n   o n   1 6 t h   N o v e m b e r .   D i d   y o u   c h e c k ?   O n   1 6 t h   N o v e m b e r ,   w h a t   h a s   c o m e   t o   y o u ?   I   w i l l   t e l l   y o u .   W h e r e   d i d   y o u   c o m e   f r o m ?   Y o u   h a v e   b e e n   t a k e n   a   r e s p o n s e   f r o m   H D F C   B a n k .   D i d   y o u   c h e c k ?   I   g o t   a   m a i l   b u t   I   d i d   n o t   g e t   i t .   N o   p r o b l e m .   W h a t   d i d   y o u   g e t   f r o m   t h e r e ?"
722-4.mp3,"  C a n   I   t e l l   y o u ?   Y e s ,   p l e a s e .   P l e a s e   s t a y   o n   l i n e .   A s   I   h a v e   b e e n   t o l d   t h a t   w e   h a v e   n o   i n t e n t i o n   o f   t a k i n g   E M I   l e a v e .   S o   i f   y o u   t a k e   t h e   i n t e n t i o n   o f   n o t   t a k i n g   E M I   l e a v e ,   t h e n   1 8 %   o f   y o u r   s a l a r y   w i l l   b e   o f   g r e a t   h e l p   t o   t h e   p e o p l e   o f   t h e   w o r l d ."
722-5.mp3,"  I f   y o u   a r e   s a t i s f i e d   w i t h   t h e   s e t t l e m e n t ,   t h e n   y o u   c a n   w r i t e   t o   o u r   p r i n c i p a l   n o d a l   a u t h o r i t y ,   R I P A L ,   K i r i t   K u m a r   S t a t e ,   S D F C   B a n k   L i m i t e d ,   o n   t h e   P a n t i   M a n c h u r ,   T o w e r   B ,   a n d   7 - 1 6   B u s i n e s s   P a r k ,   a n d   G a n p a t   R a o ,   K a d a m   M a r g ,   O R   P a r e l ,   M u m b a i .   Y o u   c a n   a l s o   c a l l   t h e m ."
722-6.mp3,"  a n d   y o u   h a v e   b e e n   g i v e n   t h e   a d d r e s s .   C a n   y o u   t e l l   m e ,   a s   I   t o l d   y o u   a f t e r   r e a d i n g   t h e   r e p l y ,   a r e   y o u   s a t i s f i e d   w i t h   t h i s   o r   p a r t i a l l y   s a t i s f i e d ?   I   a m   p a r t i a l l y   s a t i s f i e d .   I   w i l l   h a v e   t o   p r o c e s s   f u r t h e r .   T h e   n u m b e r   g i v e n   t o   m e   i s   a l r e a d y   a   r e q u e s t .   I   u n d e r s t a n d   s i r .   A s   y o u   a r e   t e l l i n g ,   I   a m   p a r t i a l l y   s a t i s f i e d .   S i r ,   I   a m   p a r t i a l l y   s a t i s f i e d .   S i r ,   I   w i l l   n o t   m e n t i o n   f u r t h e r .   I   w i l l   t r y   t o   g i v e   y o u   m o r e   s u g g e s t i o n s   a n d   g i v e   y o u   p r o p e r   s o l u t i o n s ."
722-7.mp3,"  F o r   p o s i t i v e   s a t i s f a c t i o n ,   w h a t   s h o u l d   y o u   r a t e   t h i s   f l y ?   A s   y o u   h a v e   b e e n   t o l d   t h e   a d d r e s s ,   e m a i l   a d d r e s s ,   e t c .   S o ,   w o u l d   y o u   l i k e   t o   g i v e   a n   a v e r a g e   o r   a   g o o d ?   V e r y   g o o d .   Y o u   w o u l d   l i k e   t o   g i v e   a   v e r y   g o o d ?   O k a y .   Y o u   a r e   v e r y   g o o d   t o   g i v e .   T h a n k   y o u   v e r y   m u c h .   I   w i l l   s h a r e   y o u r   f e e d b a c k .   A n d   w e   w i l l   m a k e   s u r e   t h a t   y o u r   r e g u l a t i o n   i s   d o n e   p r o p e r l y .   T h a n k   y o u .   T h a n k   y o u   v e r y   m u c h .   Y o u   a r e   w e l c o m e ,   s i r .   W o u l d   y o u   l i k e   t o   y o u   v e r y   m u c h ."
722-8.mp3,  T h a n k   y o u   v e r y   m u c h   f o r   y o u r   t i m e .   Y o u   h a v e   a   g o o d   d a y .
723-1.mp3,"  H e l l o   H e l l o   H e l l o   I   a m   f r o m   D e p a r t m e n t   o f   A d m i n i s t r a t i v e   R e f o r m   a n d   P u b l i c   G r i e v a n c e s .   C a n   y o u   h e a r   m e ?   Y e s ,   I   c a n .   S i r ,   w e   c a l l   t o   a s k   f o r   y o u r   g r i e v a n c e .   W e   h a v e   c a l l e d   t o   a s k   d e t e r m i n e   y o u r   s a t i s f a c t i o n   l e v e l ?   Y o u   c a n   w r i t e   t o   t h e   S k y p e   d e s k   a t   t h e   n u m b e r   g i v e n   i n   t h e   d e s c r i p t i o n   b o x ."
723-2.mp3,"  R o a d   T r a n s f e r s   r e l a t e d   s i r ?   H m m   C o r r e c t   S i r   y o u   h a d   d o n e   t h i s   f i l e   1 0   Y o u   w e r e   g i v e n   a   r e p l y   f r o m   t h e   d e p a r t m e n t   D i d   y o u   c h e c k   t h e   r e p l y   s i r ?   N o   r e p l y   w a s   g i v e n   a n d   n o   r e s o l u t i o n   w a s   p r o v i d e d   I   g a v e   e m a i l   t o o   I   a m   v e r y   d i s s a t i s f i e d   w i t h   t h e   r e s o l u t i o n   g i v e n   A n d   y o u   a r e   t a k i n g   y o u r   f e e d b a c k   I   a m   v e r y   d i s s a t i s f i e d   w i t h   t h e   r e s o l u t i o n   g i v e n .   F o r   y o u ,   w e   w i l l   t a k e   f e e d b a c k   a f t e r   t w o   y e a r s ."
723-3.mp3,"  Y e s   s i r ,   I   w i l l   t r y   t o   u n d e r s t a n d   s i r .   Y e s ,   m y   f e e d b a c k   i s   v e r y   b a d .   I   h a v e   n o t   b e e n   g i v e n   a n y   r e s o l u t i o n   a n d   i t   w a s   a   h a r a s s m e n t   b y   t h e   G o v e r n m e n t   o f   I n d i a .   Y e s   s i r ,   I   w i l l   t r y   t o   u n d e r s t a n d   y o u   f o r   t h i s .   A s   s o o n   a s   y o u   w e r e   g i v e n   t h i s   r e p l y ,   y o u r   c a s e   w a s   c l o s e d .   F o r   t h i s ,   y o u   c a n   g e t   y o u r   c a s e   w a s   c l o s e d .   S i r ,   f o r   t h a t   y o u   c a n   g e t   y o u r   c a s e   d o n e   a g a i n .   V e r y   g o o d .   S i r ,   a f t e r   n e x t   t w o   d a y s ,   I   w i l l   a s k   y o u   e v e r y t h i n g ."
